lon,lat,alt,distr
-57.58622754,-29.51298486,57,hist
-57.58470434,-35.34523404,12,hist
-57.58239268,3.285165354,203,hist
-57.58133975,-25.56043372,59,hist
-57.58112546,-6.452082756,145,hist
-57.57435825,5.205265833,72,hist
-57.5697703,1.053448702,407,hist
-57.56905797,6.081742424,5,hist
-57.56145938,-18.14482462,91,hist
-57.55695736,-7.911851989,138,hist
-57.55668961,-16.30003884,375,hist
-57.55309684,-27.03120845,68,hist
-57.55009094,-24.15373606,73,hist
-57.54857187,-10.32362904,413,hist
-57.54617013,-24.21595982,72,hist
-57.54564925,-25.5680716,96,hist
-57.54517112,-24.99241381,66,hist
-57.5442775,-36.37381995,4,hist
-57.54282462,-33.58497437,132,hist
-57.5403672,-27.49027848,70,hist
-57.53749522,-30.569816,95,hist
-57.52876893,-6.478448779,129,hist
-57.5273251,-23.23426306,69,hist
-57.52696575,-18.71430138,90,hist
-57.52393144,-28.80927203,75,hist
-57.51407947,-23.6266336,70,hist
-57.48838108,5.735155619,22,hist
-57.4866553,-17.85602482,95,hist
-57.4773616,-16.90128797,103,hist
-57.47204959,-24.38889234,71,hist
-57.47116914,-33.57218633,113,hist
-57.46926756,-3.652425342,30,hist
-57.46168321,5.39109259,45,hist
-57.45956787,-2.246043659,107,hist
-57.45459874,-8.585176854,173,hist
-57.45231211,-15.3728115,162,hist
-57.44804896,-3.892167015,64,hist
-57.44796312,3.791703998,245,hist
-57.44672087,-30.01651475,53,hist
-57.44406106,-20.62922497,109,hist
-57.43955929,-33.31915125,91,hist
-57.43928219,5.614918655,21,hist
-57.42581125,-20.36295874,83,hist
-57.42389361,-36.11324166,4,hist
-57.41867372,-7.03534339,193,hist
-57.41857875,-3.826365586,69,hist
-57.41468217,-5.915815254,149,hist
-57.40184634,-8.7956452,286,hist
-57.40122001,-4.605776795,76,hist
-57.39865917,-15.63955187,185,hist
-57.38662289,-5.946413699,142,hist
-57.3794552,-0.003600068,166,hist
-57.37929689,-31.71631176,112,hist
-57.36908739,-35.35087832,17,hist
-57.3648122,-8.452448509,173,hist
-57.36247281,-2.516024243,12,hist
-57.35997045,-22.41745009,165,hist
-57.34146077,0.408443644,273,hist
-57.34100612,-14.44240585,323,hist
-57.33547475,-24.96103743,62,hist
-57.33542282,-2.489960781,8,hist
-57.32186957,1.573828104,269,hist
-57.31318805,-36.44931991,2,hist
-57.30889421,-36.51993088,3,hist
-57.30880538,6.05962038,3,hist
-57.30823282,-20.67636894,162,hist
-57.3070897,-9.339784275,353,hist
-57.3053614,-26.30025037,118,hist
-57.29140095,-6.92986659,156,hist
-57.28534746,-25.80700204,93,hist
-57.28452001,-33.97956387,118,hist
-57.28310469,4.758794886,101,hist
-57.28183356,-32.49324683,128,hist
-57.27953889,0.95616333,267,hist
-57.27258277,-26.89707873,74,hist
-57.26468489,-24.39940856,70,hist
-57.26435138,-23.38070278,164,hist
-57.26427115,-22.2579687,119,hist
-57.26356233,-21.97597676,170,hist
-57.26354977,-1.141060853,104,hist
-57.26135773,2.701530162,232,hist
-57.26101401,-3.390033635,57,hist
-57.25999888,-23.43154131,124,hist
-57.25905478,2.705734151,232,hist
-57.25411947,-2.599093555,4,hist
-57.24755543,2.859576781,216,hist
-57.23991325,-16.787733,106,hist
-57.23752957,1.848178337,307,hist
-57.22920905,3.861899792,228,hist
-57.22733827,-10.42794263,316,hist
-57.22557714,5.796319925,3,hist
-57.22024131,-23.85222366,78,hist
-57.21746522,-31.00397914,69,hist
-57.2142312,-30.32022456,55,hist
-57.20915329,-34.06796907,78,hist
-57.19417786,-3.580110669,51,hist
-57.18636624,-9.36105622,244,hist
-57.1841204,-0.378736632,170,hist
-57.18389903,5.18944338,28,hist
-57.18049274,-13.63363968,441,hist
-57.17977655,-24.15883108,66,hist
-57.17967413,-7.981705605,151,hist
-57.16251897,-6.145541033,156,hist
-57.15741008,-7.699054087,296,hist
-57.14208086,1.675412079,257,hist
-57.13760049,5.426688056,16,hist
-57.1363111,-2.897177303,31,hist
-57.1344679,-31.97181539,95,hist
-57.12145407,-28.0921527,67,hist
-57.11964299,-9.247367329,194,hist
-57.11253482,-29.32070666,69,hist
-57.10913118,-1.009289065,119,hist
-57.09759936,3.289037283,195,hist
-57.09458008,1.210460084,264,hist
-57.09242109,-23.60760263,126,hist
-57.07774728,-25.72797128,131,hist
-57.07659115,-24.84439527,65,hist
-57.07346572,-8.362544804,390,hist
-57.0715259,4.885121416,92,hist
-57.06632734,-27.42119631,75,hist
-57.06446486,-10.20667895,314,hist
-57.06297988,-9.551783751,216,hist
-57.0555872,-5.351841796,106,hist
-57.05420145,-27.68358801,74,hist
-57.05353701,-5.589177519,113,hist
-57.05202349,-33.90295294,171,hist
-57.05049712,-26.54924325,123,hist
-57.04398258,-9.711076869,261,hist
-57.03996896,-21.00179809,213,hist
-57.03890642,-9.728124224,268,hist
-57.03654606,-19.32628,91,hist
-57.0344385,-20.65193773,304,hist
-57.03402804,-12.22709237,258,hist
-57.03089828,-22.31283432,157,hist
-57.01830612,-33.40847092,126,hist
-57.01749154,-17.01721865,107,hist
-57.00933713,-13.39272698,339,hist
-57.00744474,-31.402457,89,hist
-57.00707611,-22.33820219,174,hist
-57.00572634,-21.83285835,411,hist
-57.00462054,-2.562606539,6,hist
-57.00461392,-27.21737578,76,hist
-57.00415984,-23.28139257,175,hist
-57.00146883,-0.677477806,91,hist
-57.00089766,2.950365697,207,hist
-56.99978497,-3.122342587,55,hist
-56.99428435,-24.70517289,67,hist
-56.98684001,-29.6018389,48,hist
-56.98594877,0.98797541,259,hist
-56.98032365,4.410743877,272,hist
-56.97974824,-14.51768495,468,hist
-56.96410057,-19.28828706,91,hist
-56.96146789,3.125404553,223,hist
-56.94865083,-25.4082155,185,hist
-56.9461798,-22.30560077,180,hist
-56.94509205,-11.72077545,288,hist
-56.94363793,-1.678317919,100,hist
-56.94360906,-3.623168124,74,hist
-56.93061939,-22.34535099,193,hist
-56.90931062,-30.26539535,80,hist
-56.90483866,-26.68553071,91,hist
-56.89808034,-22.01398244,272,hist
-56.8895913,-33.19191162,45,hist
-56.8875087,-30.4621438,120,hist
-56.88033396,-16.2777715,127,hist
-56.87452613,-13.55456801,377,hist
-56.8686129,-32.01557184,149,hist
-56.86814123,-25.36308918,143,hist
-56.86067803,5.935639286,2,hist
-56.85966714,-8.270755464,412,hist
-56.85559518,5.498512838,5,hist
-56.85546386,-31.50291339,126,hist
-56.85502298,-19.57955948,94,hist
-56.85411038,2.947137031,269,hist
-56.85035843,-4.532683714,115,hist
-56.84893265,-32.70519876,72,hist
-56.8442333,-26.02522202,245,hist
-56.84280034,-6.634730834,189,hist
-56.83959476,-12.48186954,353,hist
-56.83823459,0.019334636,211,hist
-56.83684834,2.31547846,225,hist
-56.83579886,-31.16566909,92,hist
-56.8327465,-16.99664911,114,hist
-56.83176964,4.933832138,48,hist
-56.82919707,-33.25781919,61,hist
-56.82479559,-26.23929665,114,hist
-56.81962475,-4.625532459,112,hist
-56.81162999,1.700582345,244,hist
-56.81115467,-32.2287159,117,hist
-56.80907866,-5.025125217,39,hist
-56.80060067,-4.319724815,81,hist
-56.79605574,-10.65703179,303,hist
-56.78764292,-21.31663464,586,hist
-56.78611088,-36.63812906,1,hist
-56.78587709,-2.238737778,34,hist
-56.77924417,-24.57602347,124,hist
-56.77471902,-29.30794118,62,hist
-56.77253616,-2.589653888,3,hist
-56.76950777,-28.60760268,72,hist
-56.76847182,-28.34065244,73,hist
-56.76603575,-20.75642496,428,hist
-56.76211764,-1.882575494,55,hist
-56.75673551,-25.39183144,91,hist
-56.75533573,1.543297371,284,hist
-56.75180306,-25.63974668,120,hist
-56.75172844,-1.034160105,142,hist
-56.74743404,4.371879834,362,hist
-56.74719758,-1.011594275,119,hist
-56.74023976,-5.789226571,157,hist
-56.73589443,-28.28653827,74,hist
-56.73464107,-17.59026624,110,hist
-56.72802579,-2.542822469,9,hist
-56.72583875,-2.65425904,11,hist
-56.72276475,-34.33679095,37,hist
-56.72192761,-26.41822902,85,hist
-56.71880941,-10.49350683,284,hist
-56.71699658,-32.16584916,137,hist
-56.71427183,0.574324613,223,hist
-56.71331317,-0.731555922,165,hist
-56.71229656,4.801427503,165,hist
-56.71116149,-13.47585562,367,hist
-56.70714181,-9.950390702,252,hist
-56.70474537,-24.59300228,116,hist
-56.70324994,-8.430488404,407,hist
-56.69638376,-26.2692562,82,hist
-56.69505568,-1.967427392,7,hist
-56.69416846,-2.135468419,29,hist
-56.69342026,-7.771201019,251,hist
-56.6924039,-26.50015,83,hist
-56.69003556,3.693771408,447,hist
-56.6819411,-23.15546509,222,hist
-56.6744862,-14.90406897,263,hist
-56.67209324,-21.98146326,239,hist
-56.66624753,3.103110284,291,hist
-56.66571002,-8.169162662,465,hist
-56.66314081,-8.415984354,426,hist
-56.65703115,-32.40708144,147,hist
-56.65003025,-20.40708219,138,hist
-56.63943093,1.790561939,293,hist
-56.63432819,-12.63842533,358,hist
-56.62940382,-6.60990012,251,hist
-56.62675939,-0.114629505,216,hist
-56.62394174,3.619832289,545,hist
-56.62275224,-24.78746431,130,hist
-56.60293693,2.361329879,231,hist
-56.59780088,-18.68906825,110,hist
-56.59370381,-15.93320848,172,hist
-56.580313,-6.395123327,299,hist
-56.57957096,-23.54825773,234,hist
-56.57149633,-17.26215714,109,hist
-56.57085039,-20.50929615,163,hist
-56.56928796,-34.54802355,2,hist
-56.56882533,-16.67642939,121,hist
-56.56003976,-0.908102959,155,hist
-56.5578017,-13.30045033,313,hist
-56.55712867,-21.29537906,332,hist
-56.55427691,-33.48329118,86,hist
-56.5492735,3.115731268,253,hist
-56.54519942,1.292792614,325,hist
-56.54328068,-1.885997613,56,hist
-56.54201122,-0.760077284,107,hist
-56.54184993,-8.960898918,217,hist
-56.53966894,-12.25643525,384,hist
-56.53877414,-30.04890684,127,hist
-56.53803841,-0.463856437,120,hist
-56.53765828,-31.33413317,174,hist
-56.5364337,-6.825900891,269,hist
-56.52959553,-20.59103904,192,hist
-56.52850458,-3.099548554,56,hist
-56.52527117,-9.505410159,277,hist
-56.52519958,-12.52761358,302,hist
-56.52427216,-22.0595153,214,hist
-56.52309319,-7.325775492,219,hist
-56.52067055,-6.862769168,292,hist
-56.52017849,-16.70761686,119,hist
-56.51689001,-19.66982033,101,hist
-56.5156442,-20.05493439,106,hist
-56.51219732,-24.1620364,111,hist
-56.50219028,-34.22041405,57,hist
-56.49847031,-33.10638168,118,hist
-56.49827785,-1.308985629,27,hist
-56.49701071,-32.5740939,101,hist
-56.49199339,-29.54769158,73,hist
-56.49105553,0.022614078,216,hist
-56.49039152,-25.76804877,199,hist
-56.48603203,0.27367106,194,hist
-56.48480101,-28.22459233,67,hist
-56.48287682,-25.64686402,124,hist
-56.48253527,-16.3222506,126,hist
-56.48057826,3.018980093,249,hist
-56.48022838,-10.73139028,325,hist
-56.47930466,-19.42360234,103,hist
-56.47416742,-8.894391962,244,hist
-56.46860864,-15.76949799,226,hist
-56.46787355,-30.6081943,221,hist
-56.46565167,-32.8613821,69,hist
-56.45732564,-16.55963837,126,hist
-56.44843863,-24.69789172,181,hist
-56.44127611,-21.85617888,282,hist
-56.4393252,3.047681141,247,hist
-56.43886032,-25.2309356,97,hist
-56.43431496,-24.44733106,255,hist
-56.42817224,1.215013811,348,hist
-56.42292324,-20.80102712,448,hist
-56.42230401,4.502889549,109,hist
-56.42177361,-19.28823168,106,hist
-56.41277675,-14.92488607,194,hist
-56.40177003,-33.11639402,112,hist
-56.39987155,-5.370917428,132,hist
-56.39739611,0.251812633,229,hist
-56.39738401,-29.7537543,85,hist
-56.38952347,0.857811304,315,hist
-56.38766793,-16.15059999,155,hist
-56.38703434,-4.013977512,125,hist
-56.3820207,-7.545132458,256,hist
-56.37654209,-19.19329861,109,hist
-56.37524593,-34.5724629,24,hist
-56.37436423,-32.70746372,77,hist
-56.37211723,-27.0174406,86,hist
-56.35628642,-5.976400333,151,hist
-56.35070615,-29.7124971,76,hist
-56.35029097,-13.4850423,376,hist
-56.34994698,4.876600341,66,hist
-56.34803687,-11.70818378,374,hist
-56.34595208,-33.61399855,121,hist
-56.33954399,-28.26171729,78,hist
-56.33935078,-12.44158199,326,hist
-56.33756007,-7.959244741,297,hist
-56.33222013,-11.63227899,340,hist
-56.33066603,-23.62507475,282,hist
-56.33011095,-29.75522942,101,hist
-56.325797,1.366763484,350,hist
-56.31644713,-9.615225274,242,hist
-56.31363797,-20.95081441,267,hist
-56.30904947,-2.796260615,103,hist
-56.30436689,-25.23184808,173,hist
-56.29465193,-8.763302846,311,hist
-56.29423715,-8.571515458,485,hist
-56.29099197,-4.361543824,30,hist
-56.28666833,-33.49102541,98,hist
-56.28651153,-8.404398809,514,hist
-56.2842766,3.917659254,504,hist
-56.283509,-1.614367842,76,hist
-56.27391159,1.198006254,317,hist
-56.26764927,-3.289493722,84,hist
-56.25867879,-21.47995025,286,hist
-56.25819247,-26.51728502,96,hist
-56.2545914,-23.86276697,200,hist
-56.25436526,-2.367992408,16,hist
-56.25249788,1.579203858,346,hist
-56.24234143,-15.54416666,203,hist
-56.24155146,-2.791136584,109,hist
-56.24037325,-0.048256028,327,hist
-56.2312184,-18.27673736,129,hist
-56.2311114,-29.54772142,104,hist
-56.23010639,-9.804124993,277,hist
-56.22910337,1.967887879,324,hist
-56.22367524,-33.942645,114,hist
-56.21910192,-1.8834114,26,hist
-56.21799631,0.437040833,215,hist
-56.21634823,-28.92491648,55,hist
-56.21306535,-27.42270381,103,hist
-56.20976579,-32.47391845,161,hist
-56.20392192,-34.77626943,42,hist
-56.20345069,-25.92852793,185,hist
-56.19847063,-6.58446082,238,hist
-56.19718854,-33.20567439,105,hist
-56.19381379,-29.15467937,97,hist
-56.19064474,-4.418475158,31,hist
-56.18856821,-9.022252473,267,hist
-56.18560693,-14.4829478,512,hist
-56.18354131,-33.31862086,117,hist
-56.17981128,-20.69410097,189,hist
-56.1764264,3.425881737,212,hist
-56.17448229,-11.04903695,364,hist
-56.1524951,-10.44100122,321,hist
-56.14620442,-31.29376203,339,hist
-56.14388476,-33.38878011,105,hist
-56.1425162,-9.380013084,316,hist
-56.13591023,-4.377708996,44,hist
-56.131308,-7.38999235,292,hist
-56.12731603,-5.548082702,113,hist
-56.11843195,-21.70319874,295,hist
-56.11702201,-30.96892712,268,hist
-56.11597242,-21.94270215,340,hist
-56.11434443,-19.8690058,117,hist
-56.11341047,-26.53579383,106,hist
-56.11112578,-22.43051,438,hist
-56.11110656,-21.33619433,273,hist
-56.11069087,-14.52788195,319,hist
-56.10832169,-16.25110455,133,hist
-56.1064302,-23.57924674,266,hist
-56.10417252,0.955826831,323,hist
-56.10285685,3.534969865,244,hist
-56.09901267,-32.95969007,95,hist
-56.09641088,5.73091496,4,hist
-56.09512049,2.728753469,562,hist
-56.09096434,-12.64387191,367,hist
-56.0841593,-5.0725095,102,hist
-56.08190145,5.045300004,37,hist
-56.08179213,-13.92144977,507,hist
-56.08029242,-4.145499503,26,hist
-56.0796745,2.319285805,459,hist
-56.07228826,-3.666068529,135,hist
-56.06895645,-27.78091146,125,hist
-56.06305322,-34.12576869,86,hist
-56.06115986,-10.94907318,288,hist
-56.05436636,-2.36309885,68,hist
-56.05059082,-7.887041677,288,hist
-56.04191751,3.081138431,250,hist
-56.04015866,-12.49086253,361,hist
-56.03988556,-7.883500623,285,hist
-56.03198185,3.718250123,202,hist
-56.02419504,-8.572142939,545,hist
-56.02371939,-34.80851705,17,hist
-56.02231553,-6.406443347,262,hist
-56.0184929,2.934949921,253,hist
-56.0121137,-13.29314067,425,hist
-56.01146375,-34.37724659,55,hist
-56.0031234,-25.687534,177,hist
-56.00184909,-5.004149535,206,hist
-55.9998349,-13.93139789,472,hist
-55.99618321,-30.60082343,201,hist
-55.99544889,-19.45840163,118,hist
-55.99350063,-30.60486039,201,hist
-55.99294191,-12.91683757,404,hist
-55.99276555,-4.34963024,41,hist
-55.99086071,-6.698139788,251,hist
-55.98881779,-29.58557079,69,hist
-55.98680163,-29.34568886,64,hist
-55.98414967,-0.946206966,112,hist
-55.97807674,-7.251439468,252,hist
-55.97056748,-0.931771498,111,hist
-55.97027942,4.063947815,174,hist
-55.96944096,-16.63788282,137,hist
-55.9684795,-23.68324642,185,hist
-55.96600233,-27.20957362,173,hist
-55.96359848,-21.45098943,299,hist
-55.96233148,-28.56212741,57,hist
-55.95532443,-6.562694952,202,hist
-55.95147015,-8.285978139,329,hist
-55.94973997,-13.52240835,433,hist
-55.94926416,1.955654596,347,hist
-55.94405475,-34.63483053,28,hist
-55.94097679,-6.231918523,237,hist
-55.93038313,-0.25115989,312,hist
-55.92240216,-30.89435626,267,hist
-55.91837267,0.92622966,334,hist
-55.91011475,-21.73414444,417,hist
-55.90310021,-29.30547072,99,hist
-55.89460745,-21.09819467,219,hist
-55.89436531,-25.71413035,290,hist
-55.89049124,-20.35890675,142,hist
-55.89040438,-29.52374328,82,hist
-55.87825176,4.030959581,153,hist
-55.87490557,-22.3038321,677,hist
-55.87014733,-34.27584585,45,hist
-55.85976786,1.812317588,349,hist
-55.85817951,-11.20169149,338,hist
-55.85525203,-25.59801182,259,hist
-55.85385104,-32.77215,113,hist
-55.85325819,-12.3581445,382,hist
-55.84173739,1.04989381,344,hist
-55.83622343,5.786334053,11,hist
-55.83124711,-5.873179955,180,hist
-55.82204169,-26.88574487,228,hist
-55.82028643,-30.36766115,176,hist
-55.81733913,-6.76531143,234,hist
-55.81419799,-29.55943531,108,hist
-55.80060194,-23.03000662,306,hist
-55.79550434,-22.00286089,634,hist
-55.78137787,-6.254157373,198,hist
-55.77736623,1.197935164,330,hist
-55.77428486,-21.47224935,426,hist
-55.77104083,-14.54754778,348,hist
-55.76122186,-2.212335321,4,hist
-55.7582338,-7.815788903,256,hist
-55.75498067,5.691461052,18,hist
-55.75328885,-15.56215215,210,hist
-55.75271951,-2.937041062,80,hist
-55.75116649,-25.03536178,295,hist
-55.74990049,-28.02630209,85,hist
-55.74631656,-0.843331648,266,hist
-55.74257272,-18.24690281,149,hist
-55.72707961,-12.53509891,382,hist
-55.7248933,-16.74512922,155,hist
-55.72310391,-7.445010381,282,hist
-55.70960968,1.767632007,363,hist
-55.704409,-11.76394081,311,hist
-55.70252469,-23.32198536,318,hist
-55.69108161,5.269406124,33,hist
-55.68821385,-9.277022451,352,hist
-55.68642535,5.519442958,7,hist
-55.6790362,1.211460247,328,hist
-55.67862666,-19.86718011,132,hist
-55.67509713,-1.854242392,9,hist
-55.67488703,5.185484804,42,hist
-55.67094875,-3.505261266,119,hist
-55.66972384,-32.84062516,123,hist
-55.66283101,-15.19058918,303,hist
-55.66276922,2.310307264,641,hist
-55.66175499,-27.98121132,114,hist
-55.66159236,-32.53325173,76,hist
-55.65470536,-14.65554982,300,hist
-55.65234958,-20.00244673,141,hist
-55.65226422,-11.53604911,335,hist
-55.64998517,-16.86682857,150,hist
-55.63901013,-27.1039581,165,hist
-55.63687162,-31.04260107,188,hist
-55.6314508,-2.150162309,1,hist
-55.62934063,-15.3519914,457,hist
-55.6280205,-23.02967535,542,hist
-55.62301858,-30.85855539,300,hist
-55.61714745,-7.464305443,298,hist
-55.61476196,3.801109915,129,hist
-55.61059057,-12.23122331,356,hist
-55.60231762,-0.109769396,325,hist
-55.60193346,-11.71357541,396,hist
-55.59945384,-17.03786176,145,hist
-55.59553112,-30.70611919,248,hist
-55.59528738,-9.635452589,281,hist
-55.58480393,-20.95165635,270,hist
-55.58370714,-29.65266532,133,hist
-55.58314931,0.980136904,382,hist
-55.58169245,-34.08384176,120,hist
-55.57718086,-5.267335524,244,hist
-55.56937842,-19.7991197,129,hist
-55.56899571,-15.91206099,388,hist
-55.5689019,-20.55947729,209,hist
-55.56625808,4.533816577,118,hist
-55.56590275,-2.144077028,0,hist
-55.56557813,-12.97699473,420,hist
-55.56416478,-19.20226191,135,hist
-55.55867201,1.033698805,310,hist
-55.55769094,-9.66929708,406,hist
-55.55022608,-10.24957321,264,hist
-55.54281618,-27.08898912,151,hist
-55.54253411,-9.404632036,366,hist
-55.5413156,-24.71461496,228,hist
-55.53767379,-15.68065167,685,hist
-55.53765275,-11.95748625,344,hist
-55.53423485,-1.725226377,81,hist
-55.52268293,-25.64119326,255,hist
-55.51921492,2.309029823,405,hist
-55.51910596,-28.63881668,134,hist
-55.51615256,-14.92597622,386,hist
-55.51144836,-29.15433052,134,hist
-55.51118665,-29.93651385,137,hist
-55.5109868,-12.60330016,408,hist
-55.50235418,-25.10091724,275,hist
-55.49795105,-11.12403946,326,hist
-55.48798577,-14.39791333,362,hist
-55.48440074,4.695034506,85,hist
-55.47990666,-19.0190689,143,hist
-55.47711779,-11.27180269,330,hist
-55.47443563,-33.48843202,163,hist
-55.47369938,-3.553302288,130,hist
-55.47318571,-9.944607866,283,hist
-55.47011676,-5.383809387,362,hist
-55.46289129,-17.00881736,154,hist
-55.46084677,-25.41280964,262,hist
-55.4549831,-14.23398848,477,hist
-55.45407575,0.706744108,345,hist
-55.4528665,2.085404032,460,hist
-55.45123959,2.228816016,389,hist
-55.44829322,-6.706310989,244,hist
-55.44790793,-12.74829956,412,hist
-55.44227922,-21.5407404,520,hist
-55.43338349,-0.803840095,283,hist
-55.43284539,-1.353783249,111,hist
-55.4283805,-14.31981155,299,hist
-55.42528067,0.660857035,337,hist
-55.41947164,-24.10207559,207,hist
-55.41872559,-30.19022416,111,hist
-55.40358511,5.375281274,17,hist
-55.40198907,-3.924746998,66,hist
-55.39446998,-18.11159565,166,hist
-55.39270248,-27.30978121,161,hist
-55.39211529,3.221881103,199,hist
-55.39187178,-7.375981307,248,hist
-55.39062262,-7.151003038,222,hist
-55.38770116,-19.29768113,139,hist
-55.38186015,-34.77935086,29,hist
-55.37824375,4.130099733,117,hist
-55.37813876,0.635393522,340,hist
-55.37673024,-27.06853411,200,hist
-55.37386006,-21.34685997,522,hist
-55.37167451,-0.271242871,432,hist
-55.37134941,-15.70613009,684,hist
-55.36734132,-23.98903079,413,hist
-55.36023567,-14.9636554,568,hist
-55.35812981,-8.663950906,381,hist
-55.35501229,5.42387272,23,hist
-55.34567591,-30.76811709,136,hist
-55.34564717,-24.69574343,251,hist
-55.34140503,-9.06088673,457,hist
-55.33639941,-32.6965078,106,hist
-55.3326794,-4.26543674,79,hist
-55.33103552,0.728231801,357,hist
-55.32934494,-28.35550898,163,hist
-55.32385773,-23.46088859,420,hist
-55.32058611,1.046706247,376,hist
-55.31559993,-16.94187388,159,hist
-55.30529814,-25.58959439,207,hist
-55.3035225,-6.906331015,231,hist
-55.30195077,-26.29546073,316,hist
-55.29647129,-32.76051775,155,hist
-55.28268911,-24.10409746,275,hist
-55.27936868,-18.21123959,169,hist
-55.27703273,-1.237236864,146,hist
-55.27690978,2.034209668,387,hist
-55.27100703,-21.3280131,413,hist
-55.26865854,-19.35266605,147,hist
-55.25418825,-26.17217778,363,hist
-55.25223516,-13.23262983,450,hist
-55.25036952,-21.77370263,457,hist
-55.24766347,-1.248240657,101,hist
-55.24221751,-30.26292904,327,hist
-55.23720579,-18.40376576,175,hist
-55.23625396,-2.886436387,84,hist
-55.23535863,-5.666856447,248,hist
-55.23048269,-7.542473637,242,hist
-55.23026407,-9.308773236,416,hist
-55.22824935,-10.39497866,277,hist
-55.22410569,-17.03898397,156,hist
-55.22257039,-4.886073014,208,hist
-55.21570616,-8.155250387,308,hist
-55.21427166,-20.50374916,273,hist
-55.20157791,-16.14302337,646,hist
-55.20113488,-28.69216607,131,hist
-55.20072318,-19.32112667,155,hist
-55.20001998,-29.09628735,171,hist
-55.19515882,-25.43926208,247,hist
-55.18913647,-34.29894159,149,hist
-55.1875892,-20.74830774,241,hist
-55.18673842,-25.40771721,246,hist
-55.18363136,-12.60962624,379,hist
-55.18203528,-23.52210348,425,hist
-55.17486151,-31.72999525,168,hist
-55.17317397,-24.4684713,341,hist
-55.17112163,-11.90654394,336,hist
-55.16905889,4.399266582,83,hist
-55.15998752,-24.15868754,295,hist
-55.15602058,-17.65962923,152,hist
-55.14261966,-18.56367259,179,hist
-55.14147362,-16.23127025,600,hist
-55.13704159,-34.55841132,150,hist
-55.13679902,-14.74997496,375,hist
-55.13665027,-27.0090388,225,hist
-55.13604527,-25.07027697,217,hist
-55.13159829,-11.43116525,345,hist
-55.12949686,-4.8468126,243,hist
-55.12913973,-17.58929011,351,hist
-55.12320637,-32.25058837,132,hist
-55.1116304,-30.22720738,154,hist
-55.10595673,-28.77868229,155,hist
-55.10312748,-10.79587222,375,hist
-55.09354055,-24.12116541,350,hist
-55.09144159,-33.07020869,261,hist
-55.09004224,-25.4538925,253,hist
-55.08426788,-6.765562341,417,hist
-55.08021498,-4.525207966,350,hist
-55.07933152,-7.089068498,255,hist
-55.07884886,-34.86491733,12,hist
-55.07836951,-25.77034909,304,hist
-55.0710124,5.753877224,4,hist
-55.06897641,-11.90468702,363,hist
-55.06350223,-25.49132319,231,hist
-55.05941933,-2.604207306,5,hist
-55.05816055,-0.379953636,412,hist
-55.04249763,-5.941678515,307,hist
-55.04222708,-16.58175266,187,hist
-55.02869293,-15.45450013,705,hist
-55.02461198,-11.20390294,389,hist
-55.02359878,5.65906384,22,hist
-55.01964753,-3.355690689,196,hist
-55.01783471,0.316988025,482,hist
-55.01295608,4.396269694,103,hist
-55.01135085,-1.135850301,242,hist
-55.01132716,-13.41546908,470,hist
-55.00829743,-31.63017583,226,hist
-55.0074042,-33.46278241,217,hist
-55.00393297,-23.8859123,284,hist
-54.99549578,-34.64736255,66,hist
-54.98939097,-28.83255832,191,hist
-54.98596804,-13.14585373,430,hist
-54.9824774,-2.13825635,1,hist
-54.9805994,-1.920233991,0,hist
-54.97951902,1.16095586,371,hist
-54.97302197,-23.9926308,327,hist
-54.97070419,-22.26513566,422,hist
-54.96597073,-6.253923402,347,hist
-54.96472057,-33.19967507,218,hist
-54.96358643,-15.85131506,288,hist
-54.96119593,-11.10110723,384,hist
-54.96000712,-33.57493653,128,hist
-54.95323588,-22.07246366,401,hist
-54.95203598,-4.630631579,253,hist
-54.94179834,-25.0608799,300,hist
-54.94170869,-6.634490657,254,hist
-54.9305759,-13.86099181,416,hist
-54.92703201,-20.56263717,328,hist
-54.92340561,-15.42301434,649,hist
-54.91632411,5.087441442,54,hist
-54.90639999,4.679439713,64,hist
-54.90515187,3.426638737,177,hist
-54.90459366,-21.64398112,380,hist
-54.89895571,-4.673850925,211,hist
-54.89894923,-3.109901857,145,hist
-54.89842706,-2.754856368,165,hist
-54.89833237,-14.57605325,482,hist
-54.89784027,-28.88353217,215,hist
-54.8930096,-14.16778141,420,hist
-54.88989904,-10.86384834,380,hist
-54.88988571,-6.897703711,227,hist
-54.88125271,-20.80527469,333,hist
-54.88079038,-14.72284704,468,hist
-54.87909519,-27.9117347,158,hist
-54.87762882,-16.34089896,249,hist
-54.87582993,-15.56031712,642,hist
-54.86372562,-1.553074573,68,hist
-54.86277397,-1.324706143,384,hist
-54.85830415,-15.85905946,335,hist
-54.85587536,-11.0807781,389,hist
-54.8439117,-19.27033839,522,hist
-54.84046453,-14.36423689,431,hist
-54.84022792,1.880250068,369,hist
-54.83956902,3.385868964,175,hist
-54.81355558,-27.97210042,202,hist
-54.80819534,-12.32080718,370,hist
-54.80292266,-19.40170015,594,hist
-54.80140598,1.794109113,370,hist
-54.80131148,-26.44129826,179,hist
-54.79866359,-34.81780273,23,hist
-54.79445055,-18.03365569,259,hist
-54.78962148,-13.10956617,383,hist
-54.78611056,0.666458129,311,hist
-54.78063054,-25.72742127,235,hist
-54.7790262,3.064239901,226,hist
-54.77393333,-8.783792562,553,hist
-54.76868364,-0.149514752,387,hist
-54.76724024,-17.04647797,440,hist
-54.7578101,-9.106372706,640,hist
